PPM,01RCF_ex1_p1,02RCF_ex1_p1,03RCF_ex1_p1,04RCF_ex1_p1,05RCF_ex1_p1
-2.9035716382930534,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-7521.044304589523
-2.9034722785713196,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-7521.044304589523
-2.9033729188495876,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-7521.044304589523
-2.903273559127854,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-7521.044304589523
-2.90317419940612,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-7521.044304589523
-2.903074839684386,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-7521.044304589523
-2.902975479962654,1039.9941105730404,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-7521.044304589523
-2.9028761202409203,1039.9941105730404,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-7521.044304589523
-2.9027767605191865,1039.9941105730404,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-6267.5369204912695
-2.9026774007974545,1039.9941105730404,-2577.5642882039865,718.3077593573039,-208.9694496386728,-6267.5369204912695
-2.9025780410757207,1039.9941105730404,-2577.5642882039865,718.3077593573039,-208.9694496386728,-6267.5369204912695
-2.902478681353987,1039.9941105730404,-2577.5642882039865,718.3077593573039,-208.9694496386728,-6267.5369204912695
-2.902379321632253,1039.9941105730404,-2577.5642882039865,718.3077593573039,-208.9694496386728,-6267.5369204912695
-2.902279961910521,1039.9941105730404,-2577.5642882039865,718.3077593573039,-208.9694496386728,-6267.5369204912695
-2.9021806021887873,1039.9941105730404,-2577.5642882039865,718.3077593573039,-208.9694496386728,-6267.5369204912695
-2.9020812424670535,1039.9941105730404,-2577.5642882039865,718.3077593573039,-208.9694496386728,-6267.5369204912695
-2.9019818827453214,1039.9941105730404,-2577.5642882039865,718.3077593573039,-208.9694496386728,-6267.5369204912695
-2.9018825230235876,1039.9941105730404,-1288.7821441019933,718.3077593573039,-208.9694496386728,-6267.5369204912695
-2.901783163301854,1039.9941105730404,-1288.7821441019933,718.3077593573039,-208.9694496386728,-6267.5369204912695
-2.90168380358012,0.0,-1288.7821441019933,718.3077593573039,-104.4847248193364,-6267.5369204912695
-2.901584443858388,0.0,-1288.7821441019933,718.3077593573039,-104.4847248193364,-7521.044304589523
-2.901485084136654,0.0,-2577.5642882039865,718.3077593573039,-104.4847248193364,-6267.5369204912695
-2.9013857244149204,0.0,-2577.5642882039865,718.3077593573039,-104.4847248193364,-6267.5369204912695
-2.9012863646931883,0.0,-2577.5642882039865,718.3077593573039,-104.4847248193364,-6267.5369204912695
-2.9011870049714545,0.0,-2577.5642882039865,718.3077593573039,0.0,-6267.5369204912695
-2.9010876452497207,0.0,-2577.5642882039865,718.3077593573039,0.0,-6267.5369204912695
-2.900988285527987,0.0,-2577.5642882039865,718.3077593573039,0.0,-6267.5369204912695
-2.900888925806255,0.0,-2577.5642882039865,718.3077593573039,0.0,-5014.029536393015
-2.900789566084521,0.0,-2577.5642882039865,718.3077593573039,0.0,-5014.029536393015
-2.9006902063627873,0.0,-1288.7821441019933,1436.6155187146078,0.0,-5014.029536393015
-2.9005908466410553,0.0,-1288.7821441019933,1436.6155187146078,0.0,-5014.029536393015
-2.9004914869193215,0.0,0.0,1436.6155187146078,0.0,-5014.029536393015
-2.9003921271975877,0.0,0.0,1436.6155187146078,-104.4847248193364,-5014.029536393015
-2.900292767475854,0.0,0.0,1436.6155187146078,-104.4847248193364,-5014.029536393015
-2.900193407754122,0.0,0.0,1436.6155187146078,-104.4847248193364,-5014.029536393015
-2.900094048032388,0.0,0.0,718.3077593573039,-104.4847248193364,-3760.5221522947613
-2.899994688310654,0.0,0.0,718.3077593573039,-104.4847248193364,-3760.5221522947613
-2.899895328588922,0.0,0.0,718.3077593573039,-104.4847248193364,-3760.5221522947613
-2.8997959688671884,0.0,-1288.7821441019933,718.3077593573039,-104.4847248193364,-3760.5221522947613
-2.8996966091454546,0.0,-1288.7821441019933,718.3077593573039,-104.4847248193364,-3760.5221522947613
-2.8995972494237225,0.0,-1288.7821441019933,718.3077593573039,0.0,-2507.0147681965077
-2.8994978897019887,0.0,-1288.7821441019933,1436.6155187146078,0.0,-2507.0147681965077
-2.899398529980255,0.0,-1288.7821441019933,1436.6155187146078,0.0,-2507.0147681965077
-2.899299170258521,0.0,-1288.7821441019933,1436.6155187146078,0.0,-2507.0147681965077
-2.899199810536789,0.0,-1288.7821441019933,1436.6155187146078,0.0,-2507.0147681965077
-2.8991004508150553,0.0,-1288.7821441019933,718.3077593573039,0.0,-2507.0147681965077
-2.8990010910933215,0.0,-1288.7821441019933,718.3077593573039,0.0,-2507.0147681965077
-2.8989017313715895,0.0,-1288.7821441019933,718.3077593573039,-104.4847248193364,-2507.0147681965077
-2.8988023716498557,0.0,-1288.7821441019933,718.3077593573039,-104.4847248193364,-2507.0147681965077
-2.898703011928122,0.0,-1288.7821441019933,718.3077593573039,-104.4847248193364,-2507.0147681965077
-2.898603652206388,0.0,-1288.7821441019933,718.3077593573039,-104.4847248193364,-2507.0147681965077
-2.898504292484656,0.0,-1288.7821441019933,718.3077593573039,-104.4847248193364,-2507.0147681965077
-2.898404932762922,0.0,-1288.7821441019933,718.3077593573039,-104.4847248193364,-2507.0147681965077
-2.8983055730411884,0.0,-1288.7821441019933,718.3077593573039,-104.4847248193364,-2507.0147681965077
-2.8982062133194564,0.0,-1288.7821441019933,718.3077593573039,-104.4847248193364,-2507.0147681965077
-2.8981068535977226,0.0,-1288.7821441019933,718.3077593573039,-104.4847248193364,-2507.0147681965077
-2.8980074938759888,0.0,-1288.7821441019933,718.3077593573039,-104.4847248193364,-2507.0147681965077
-2.897908134154255,0.0,-1288.7821441019933,718.3077593573039,0.0,-2507.0147681965077
-2.897808774432523,0.0,-2577.5642882039865,718.3077593573039,0.0,-2507.0147681965077
-2.897709414710789,0.0,-2577.5642882039865,718.3077593573039,0.0,-3760.5221522947613
-2.8976100549890553,0.0,-2577.5642882039865,718.3077593573039,0.0,-3760.5221522947613
-2.8975106952673233,0.0,-2577.5642882039865,718.3077593573039,0.0,-5014.029536393015
-2.8974113355455895,0.0,-2577.5642882039865,718.3077593573039,0.0,-5014.029536393015
-2.8973119758238557,0.0,-1288.7821441019933,718.3077593573039,0.0,-5014.029536393015
-2.897212616102122,0.0,-1288.7821441019933,718.3077593573039,-104.4847248193364,-5014.029536393015
-2.89711325638039,0.0,-1288.7821441019933,1436.6155187146078,-104.4847248193364,-5014.029536393015
-2.897013896658656,0.0,-1288.7821441019933,1436.6155187146078,-104.4847248193364,-5014.029536393015
-2.8969145369369222,0.0,-2577.5642882039865,2154.9232780719117,-104.4847248193364,-3760.5221522947613
-2.89681517721519,0.0,-2577.5642882039865,2154.9232780719117,-104.4847248193364,-3760.5221522947613
-2.8967158174934564,0.0,-2577.5642882039865,2154.9232780719117,0.0,-3760.5221522947613
-2.8966164577717226,1039.9941105730404,-2577.5642882039865,2154.9232780719117,0.0,-2507.0147681965077
-2.896517098049989,1039.9941105730404,-2577.5642882039865,2154.9232780719117,0.0,-2507.0147681965077
-2.8964177383282568,1039.9941105730404,-2577.5642882039865,2154.9232780719117,0.0,-2507.0147681965077
-2.896318378606523,1039.9941105730404,-2577.5642882039865,1436.6155187146078,0.0,-2507.0147681965077
-2.896219018884789,1039.9941105730404,-2577.5642882039865,1436.6155187146078,104.4847248193364,-2507.0147681965077
-2.896119659163057,0.0,-2577.5642882039865,1436.6155187146078,104.4847248193364,-2507.0147681965077
-2.8960202994413233,0.0,-2577.5642882039865,1436.6155187146078,0.0,-3760.5221522947613
-2.8959209397195895,0.0,-2577.5642882039865,1436.6155187146078,0.0,-3760.5221522947613
-2.8958215799978557,0.0,-2577.5642882039865,1436.6155187146078,0.0,-3760.5221522947613
-2.8957222202761237,0.0,-2577.5642882039865,1436.6155187146078,0.0,-5014.029536393015
-2.89562286055439,0.0,-2577.5642882039865,1436.6155187146078,0.0,-5014.029536393015
-2.895523500832656,0.0,-2577.5642882039865,1436.6155187146078,0.0,-5014.029536393015
-2.895424141110924,0.0,-2577.5642882039865,1436.6155187146078,0.0,-6267.5369204912695
-2.8953247813891902,0.0,-2577.5642882039865,1436.6155187146078,0.0,-6267.5369204912695
-2.8952254216674564,0.0,-2577.5642882039865,2154.9232780719117,0.0,-6267.5369204912695
-2.8951260619457226,0.0,-2577.5642882039865,2154.9232780719117,0.0,-6267.5369204912695
-2.8950267022239906,0.0,-1288.7821441019933,2154.9232780719117,0.0,-6267.5369204912695
-2.894927342502257,0.0,-1288.7821441019933,2154.9232780719117,0.0,-6267.5369204912695
-2.894827982780523,0.0,-1288.7821441019933,2873.2310374292156,0.0,-5014.029536393015
-2.894728623058791,0.0,-1288.7821441019933,2873.2310374292156,0.0,-5014.029536393015
-2.894629263337057,0.0,-1288.7821441019933,2873.2310374292156,0.0,-5014.029536393015
-2.8945299036153234,0.0,-1288.7821441019933,2873.2310374292156,0.0,-3760.5221522947613
-2.8944305438935896,0.0,-1288.7821441019933,2873.2310374292156,0.0,-3760.5221522947613
-2.8943311841718575,0.0,-2577.5642882039865,2873.2310374292156,0.0,-2507.0147681965077
-2.8942318244501237,0.0,-2577.5642882039865,2873.2310374292156,0.0,-2507.0147681965077
-2.89413246472839,0.0,-1288.7821441019933,2154.9232780719117,0.0,-2507.0147681965077
-2.894033105006658,0.0,-1288.7821441019933,2154.9232780719117,0.0,-2507.0147681965077
-2.893933745284924,0.0,-1288.7821441019933,1436.6155187146078,0.0,-3760.5221522947613
-2.8938343855631903,0.0,-2577.5642882039865,1436.6155187146078,0.0,-3760.5221522947613
-2.8937350258414565,0.0,-2577.5642882039865,1436.6155187146078,0.0,-3760.5221522947613
-2.8936356661197244,0.0,-2577.5642882039865,1436.6155187146078,0.0,-5014.029536393015
-2.8935363063979906,0.0,-2577.5642882039865,1436.6155187146078,0.0,-5014.029536393015
-2.893436946676257,0.0,-2577.5642882039865,1436.6155187146078,0.0,-6267.5369204912695
-2.893337586954525,0.0,-2577.5642882039865,1436.6155187146078,0.0,-6267.5369204912695
-2.893238227232791,0.0,-2577.5642882039865,718.3077593573039,0.0,-6267.5369204912695
-2.893138867511057,0.0,-2577.5642882039865,1436.6155187146078,0.0,-6267.5369204912695
-2.8930395077893234,0.0,-2577.5642882039865,1436.6155187146078,0.0,-6267.5369204912695
-2.8929401480675914,0.0,-2577.5642882039865,1436.6155187146078,0.0,-6267.5369204912695
-2.8928407883458576,0.0,-2577.5642882039865,1436.6155187146078,0.0,-6267.5369204912695
-2.8927414286241238,0.0,-2577.5642882039865,2154.9232780719117,0.0,-6267.5369204912695
-2.8926420689023917,0.0,-2577.5642882039865,2154.9232780719117,0.0,-5014.029536393015
-2.892542709180658,0.0,-2577.5642882039865,2154.9232780719117,-104.4847248193364,-5014.029536393015
-2.892443349458924,0.0,-2577.5642882039865,2154.9232780719117,-104.4847248193364,-5014.029536393015
-2.892343989737192,0.0,-2577.5642882039865,2154.9232780719117,-104.4847248193364,-5014.029536393015
-2.8922446300154583,0.0,-2577.5642882039865,2154.9232780719117,-104.4847248193364,-5014.029536393015
-2.8921452702937245,0.0,-2577.5642882039865,2154.9232780719117,-104.4847248193364,-5014.029536393015
-2.8920459105719907,0.0,-2577.5642882039865,2154.9232780719117,-104.4847248193364,-5014.029536393015
-2.8919465508502586,0.0,-2577.5642882039865,2154.9232780719117,-104.4847248193364,-5014.029536393015
-2.891847191128525,0.0,-2577.5642882039865,2154.9232780719117,-104.4847248193364,-6267.5369204912695
-2.891747831406791,0.0,-2577.5642882039865,1436.6155187146078,-104.4847248193364,-6267.5369204912695
-2.891648471685059,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-6267.5369204912695
-2.891549111963325,0.0,-2577.5642882039865,1436.6155187146078,-104.4847248193364,-6267.5369204912695
-2.8914497522415914,0.0,-2577.5642882039865,1436.6155187146078,-104.4847248193364,-6267.5369204912695
-2.8913503925198576,0.0,-2577.5642882039865,1436.6155187146078,-104.4847248193364,-6267.5369204912695
-2.8912510327981256,0.0,-2577.5642882039865,1436.6155187146078,-104.4847248193364,-6267.5369204912695
-2.8911516730763918,0.0,-2577.5642882039865,1436.6155187146078,-104.4847248193364,-5014.029536393015
-2.891052313354658,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-5014.029536393015
-2.890952953632926,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-5014.029536393015
-2.890853593911192,0.0,-3866.3464323059798,1436.6155187146078,-208.9694496386728,-3760.5221522947613
-2.8907542341894583,0.0,-3866.3464323059798,1436.6155187146078,-208.9694496386728,-3760.5221522947613
-2.8906548744677245,0.0,-3866.3464323059798,718.3077593573039,-208.9694496386728,-3760.5221522947613
-2.8905555147459925,0.0,-3866.3464323059798,718.3077593573039,-208.9694496386728,-3760.5221522947613
-2.8904561550242587,0.0,-5155.128576407973,718.3077593573039,-208.9694496386728,-3760.5221522947613
-2.890356795302525,0.0,-5155.128576407973,718.3077593573039,-208.9694496386728,-3760.5221522947613
-2.890257435580793,0.0,-5155.128576407973,718.3077593573039,-208.9694496386728,-3760.5221522947613
-2.890158075859059,0.0,-5155.128576407973,718.3077593573039,-208.9694496386728,-3760.5221522947613
-2.8900587161373252,0.0,-5155.128576407973,718.3077593573039,-208.9694496386728,-3760.5221522947613
-2.8899593564155914,0.0,-5155.128576407973,718.3077593573039,-104.4847248193364,-3760.5221522947613
-2.8898599966938594,0.0,-5155.128576407973,1436.6155187146078,-104.4847248193364,-3760.5221522947613
-2.8897606369721256,0.0,-5155.128576407973,1436.6155187146078,-104.4847248193364,-3760.5221522947613
-2.889661277250392,0.0,-3866.3464323059798,1436.6155187146078,-104.4847248193364,-3760.5221522947613
-2.8895619175286598,0.0,-3866.3464323059798,2154.9232780719117,-104.4847248193364,-3760.5221522947613
-2.889462557806926,0.0,-2577.5642882039865,2154.9232780719117,-104.4847248193364,-3760.5221522947613
-2.889363198085192,0.0,-2577.5642882039865,2154.9232780719117,-208.9694496386728,-3760.5221522947613
-2.8892638383634583,0.0,-2577.5642882039865,2154.9232780719117,-208.9694496386728,-3760.5221522947613
-2.8891644786417263,0.0,-2577.5642882039865,2154.9232780719117,-208.9694496386728,-3760.5221522947613
-2.8890651189199925,0.0,-2577.5642882039865,2873.2310374292156,-208.9694496386728,-3760.5221522947613
-2.8889657591982587,0.0,-2577.5642882039865,2873.2310374292156,-208.9694496386728,-3760.5221522947613
-2.8888663994765267,0.0,-2577.5642882039865,2873.2310374292156,-208.9694496386728,-3760.5221522947613
-2.888767039754793,1039.9941105730404,-2577.5642882039865,2873.2310374292156,-208.9694496386728,-2507.0147681965077
-2.888667680033059,1039.9941105730404,-2577.5642882039865,2873.2310374292156,-208.9694496386728,-2507.0147681965077
-2.8885683203113253,1039.9941105730404,-2577.5642882039865,2873.2310374292156,-208.9694496386728,-2507.0147681965077
-2.8884689605895932,2079.988221146081,-2577.5642882039865,2154.9232780719117,-208.9694496386728,-2507.0147681965077
-2.8883696008678594,2079.988221146081,-2577.5642882039865,2154.9232780719117,-208.9694496386728,-2507.0147681965077
-2.8882702411461256,2079.988221146081,-1288.7821441019933,2154.9232780719117,-313.4541744580092,-2507.0147681965077
-2.8881708814243936,1039.9941105730404,-1288.7821441019933,1436.6155187146078,-313.4541744580092,-2507.0147681965077
-2.88807152170266,1039.9941105730404,-1288.7821441019933,1436.6155187146078,-313.4541744580092,-2507.0147681965077
-2.887972161980926,1039.9941105730404,-1288.7821441019933,1436.6155187146078,-313.4541744580092,-3760.5221522947613
-2.887872802259192,1039.9941105730404,-1288.7821441019933,1436.6155187146078,-313.4541744580092,-3760.5221522947613
-2.88777344253746,1039.9941105730404,0.0,718.3077593573039,-313.4541744580092,-3760.5221522947613
-2.8876740828157264,0.0,0.0,718.3077593573039,-313.4541744580092,-3760.5221522947613
-2.8875747230939925,0.0,-1288.7821441019933,718.3077593573039,-313.4541744580092,-3760.5221522947613
-2.8874753633722605,0.0,-1288.7821441019933,1436.6155187146078,-313.4541744580092,-3760.5221522947613
-2.8873760036505267,0.0,-1288.7821441019933,1436.6155187146078,-313.4541744580092,-3760.5221522947613
-2.887276643928793,0.0,-1288.7821441019933,1436.6155187146078,-313.4541744580092,-3760.5221522947613
-2.887177284207059,0.0,-1288.7821441019933,1436.6155187146078,-313.4541744580092,-3760.5221522947613
-2.887077924485327,0.0,-1288.7821441019933,1436.6155187146078,-313.4541744580092,-2507.0147681965077
-2.8869785647635933,0.0,-1288.7821441019933,1436.6155187146078,-313.4541744580092,-2507.0147681965077
-2.8868792050418595,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-2507.0147681965077
-2.8867798453201274,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-2507.0147681965077
-2.8866804855983936,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-2507.0147681965077
-2.88658112587666,0.0,-2577.5642882039865,1436.6155187146078,-104.4847248193364,-2507.0147681965077
-2.886481766154926,0.0,-2577.5642882039865,1436.6155187146078,0.0,-2507.0147681965077
-2.886382406433194,0.0,-2577.5642882039865,718.3077593573039,0.0,-2507.0147681965077
-2.88628304671146,0.0,-2577.5642882039865,718.3077593573039,0.0,-2507.0147681965077
-2.8861836869897264,1039.9941105730404,-1288.7821441019933,718.3077593573039,0.0,-2507.0147681965077
-2.8860843272679944,1039.9941105730404,-1288.7821441019933,718.3077593573039,0.0,-3760.5221522947613
-2.8859849675462605,1039.9941105730404,-1288.7821441019933,718.3077593573039,0.0,-3760.5221522947613
-2.8858856078245267,1039.9941105730404,-1288.7821441019933,718.3077593573039,0.0,-3760.5221522947613
-2.885786248102793,1039.9941105730404,-1288.7821441019933,718.3077593573039,0.0,-5014.029536393015
-2.885686888381061,1039.9941105730404,-1288.7821441019933,718.3077593573039,-104.4847248193364,-5014.029536393015
-2.885587528659327,1039.9941105730404,0.0,718.3077593573039,-104.4847248193364,-5014.029536393015
-2.8854881689375933,1039.9941105730404,0.0,1436.6155187146078,-104.4847248193364,-5014.029536393015
-2.8853888092158613,1039.9941105730404,0.0,1436.6155187146078,-104.4847248193364,-5014.029536393015
-2.8852894494941275,1039.9941105730404,0.0,1436.6155187146078,-104.4847248193364,-5014.029536393015
-2.8851900897723937,1039.9941105730404,0.0,1436.6155187146078,-104.4847248193364,-5014.029536393015
-2.8850907300506616,1039.9941105730404,0.0,1436.6155187146078,-104.4847248193364,-5014.029536393015
-2.884991370328928,1039.9941105730404,-1288.7821441019933,1436.6155187146078,-104.4847248193364,-5014.029536393015
-2.884892010607194,1039.9941105730404,-1288.7821441019933,1436.6155187146078,-104.4847248193364,-5014.029536393015
-2.88479265088546,0.0,-1288.7821441019933,1436.6155187146078,-104.4847248193364,-5014.029536393015
-2.884693291163728,0.0,-1288.7821441019933,1436.6155187146078,-104.4847248193364,-5014.029536393015
-2.8845939314419944,0.0,0.0,1436.6155187146078,-104.4847248193364,-5014.029536393015
-2.8844945717202606,0.0,-1288.7821441019933,1436.6155187146078,0.0,-3760.5221522947613
-2.8843952119985286,0.0,-1288.7821441019933,1436.6155187146078,0.0,-3760.5221522947613
-2.8842958522767947,0.0,-1288.7821441019933,1436.6155187146078,-104.4847248193364,-3760.5221522947613
-2.884196492555061,1039.9941105730404,-1288.7821441019933,718.3077593573039,-104.4847248193364,-3760.5221522947613
-2.884097132833327,1039.9941105730404,-1288.7821441019933,718.3077593573039,-104.4847248193364,-3760.5221522947613
-2.883997773111595,1039.9941105730404,-1288.7821441019933,718.3077593573039,-104.4847248193364,-3760.5221522947613
-2.8838984133898613,1039.9941105730404,-1288.7821441019933,718.3077593573039,-208.9694496386728,-3760.5221522947613
-2.8837990536681275,1039.9941105730404,-1288.7821441019933,1436.6155187146078,-208.9694496386728,-5014.029536393015
-2.8836996939463955,1039.9941105730404,-1288.7821441019933,1436.6155187146078,-208.9694496386728,-5014.029536393015
-2.8836003342246617,1039.9941105730404,-1288.7821441019933,1436.6155187146078,-313.4541744580092,-5014.029536393015
-2.883500974502928,1039.9941105730404,-2577.5642882039865,1436.6155187146078,-313.4541744580092,-5014.029536393015
-2.883401614781194,1039.9941105730404,-2577.5642882039865,1436.6155187146078,-313.4541744580092,-5014.029536393015
-2.883302255059462,1039.9941105730404,-2577.5642882039865,1436.6155187146078,-313.4541744580092,-5014.029536393015
-2.8832028953377282,1039.9941105730404,-2577.5642882039865,1436.6155187146078,-313.4541744580092,-5014.029536393015
-2.8831035356159944,1039.9941105730404,-2577.5642882039865,1436.6155187146078,-313.4541744580092,-5014.029536393015
-2.8830041758942624,1039.9941105730404,-2577.5642882039865,1436.6155187146078,-313.4541744580092,-5014.029536393015
-2.8829048161725286,1039.9941105730404,-2577.5642882039865,1436.6155187146078,-313.4541744580092,-5014.029536393015
-2.882805456450795,1039.9941105730404,-2577.5642882039865,1436.6155187146078,-313.4541744580092,-5014.029536393015
-2.882706096729061,0.0,-2577.5642882039865,1436.6155187146078,-313.4541744580092,-5014.029536393015
-2.882606737007329,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-5014.029536393015
-2.882507377285595,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-5014.029536393015
-2.8824080175638613,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-5014.029536393015
-2.8823086578421293,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-5014.029536393015
-2.8822092981203955,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-5014.029536393015
-2.8821099383986617,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,-5014.029536393015
-2.882010578676928,0.0,-2577.5642882039865,2154.9232780719117,-208.9694496386728,-5014.029536393015
-2.881911218955196,0.0,-2577.5642882039865,2154.9232780719117,-208.9694496386728,-5014.029536393015
-2.881811859233462,0.0,-3866.3464323059798,2154.9232780719117,-208.9694496386728,-5014.029536393015
-2.8817124995117283,0.0,-3866.3464323059798,2873.2310374292156,-104.4847248193364,-3760.5221522947613
-2.8816131397899962,0.0,-3866.3464323059798,2873.2310374292156,-104.4847248193364,-3760.5221522947613
-2.8815137800682624,0.0,-3866.3464323059798,2873.2310374292156,0.0,-3760.5221522947613
-2.8814144203465286,0.0,-3866.3464323059798,2873.2310374292156,0.0,-2507.0147681965077
-2.881315060624795,0.0,-3866.3464323059798,2154.9232780719117,0.0,-2507.0147681965077
-2.881215700903063,0.0,-3866.3464323059798,2154.9232780719117,0.0,-2507.0147681965077
-2.881116341181329,0.0,-3866.3464323059798,2154.9232780719117,0.0,-2507.0147681965077
-2.881016981459595,1039.9941105730404,-2577.5642882039865,2154.9232780719117,0.0,-2507.0147681965077
-2.880917621737863,1039.9941105730404,-2577.5642882039865,2154.9232780719117,-104.4847248193364,-2507.0147681965077
-2.8808182620161293,0.0,-1288.7821441019933,2154.9232780719117,0.0,-3760.5221522947613
-2.8807189022943955,0.0,-1288.7821441019933,2154.9232780719117,0.0,-3760.5221522947613
-2.8806195425726617,0.0,0.0,2154.9232780719117,0.0,-3760.5221522947613
-2.8805201828509297,0.0,0.0,1436.6155187146078,0.0,-3760.5221522947613
-2.880420823129196,0.0,0.0,1436.6155187146078,0.0,-3760.5221522947613
-2.880321463407462,0.0,0.0,1436.6155187146078,0.0,-3760.5221522947613
-2.88022210368573,0.0,0.0,1436.6155187146078,0.0,-3760.5221522947613
-2.8801227439639963,0.0,0.0,1436.6155187146078,0.0,-3760.5221522947613
-2.8800233842422625,0.0,0.0,1436.6155187146078,0.0,-3760.5221522947613
-2.8799240245205286,0.0,0.0,1436.6155187146078,0.0,-3760.5221522947613
-2.8798246647987966,0.0,0.0,1436.6155187146078,0.0,-3760.5221522947613
-2.879725305077063,0.0,0.0,1436.6155187146078,0.0,-3760.5221522947613
-2.879625945355329,0.0,1288.7821441019933,1436.6155187146078,-104.4847248193364,-3760.5221522947613
-2.879526585633597,0.0,1288.7821441019933,1436.6155187146078,-104.4847248193364,-3760.5221522947613
-2.879427225911863,0.0,1288.7821441019933,718.3077593573039,-104.4847248193364,-5014.029536393015
-2.8793278661901294,0.0,2577.5642882039865,718.3077593573039,-104.4847248193364,-5014.029536393015
-2.8792285064683956,0.0,2577.5642882039865,718.3077593573039,-104.4847248193364,-5014.029536393015
-2.8791291467466635,0.0,1288.7821441019933,718.3077593573039,-104.4847248193364,-3760.5221522947613
-2.8790297870249297,0.0,1288.7821441019933,718.3077593573039,-104.4847248193364,-3760.5221522947613
-2.878930427303196,0.0,0.0,718.3077593573039,-104.4847248193364,-3760.5221522947613
-2.878831067581464,0.0,0.0,718.3077593573039,-104.4847248193364,-3760.5221522947613
-2.87873170785973,0.0,0.0,718.3077593573039,-104.4847248193364,-2507.0147681965077
-2.8786323481379963,0.0,0.0,718.3077593573039,-104.4847248193364,-2507.0147681965077
-2.8785329884162625,0.0,-1288.7821441019933,718.3077593573039,-104.4847248193364,-2507.0147681965077
-2.8784336286945305,0.0,-1288.7821441019933,1436.6155187146078,-104.4847248193364,-2507.0147681965077
-2.8783342689727967,0.0,-1288.7821441019933,1436.6155187146078,-208.9694496386728,-1253.5073840982539
-2.878234909251063,0.0,-1288.7821441019933,2154.9232780719117,-208.9694496386728,-1253.5073840982539
-2.878135549529331,0.0,-1288.7821441019933,2154.9232780719117,-208.9694496386728,-1253.5073840982539
-2.878036189807597,0.0,-1288.7821441019933,2873.2310374292156,-208.9694496386728,-1253.5073840982539
-2.877936830085863,0.0,-1288.7821441019933,2873.2310374292156,-208.9694496386728,-1253.5073840982539
-2.877837470364131,0.0,-1288.7821441019933,2873.2310374292156,-208.9694496386728,-1253.5073840982539
-2.8777381106423974,0.0,0.0,2873.2310374292156,-208.9694496386728,-1253.5073840982539
-2.8776387509206636,0.0,0.0,2873.2310374292156,-208.9694496386728,-1253.5073840982539
-2.8775393911989298,0.0,0.0,2873.2310374292156,-208.9694496386728,-2507.0147681965077
-2.8774400314771977,0.0,0.0,2873.2310374292156,-208.9694496386728,-2507.0147681965077
-2.877340671755464,0.0,0.0,2873.2310374292156,-104.4847248193364,-2507.0147681965077
-2.87724131203373,0.0,0.0,2873.2310374292156,-104.4847248193364,-1253.5073840982539
-2.877141952311998,0.0,0.0,2873.2310374292156,-104.4847248193364,-1253.5073840982539
-2.8770425925902643,0.0,-1288.7821441019933,2154.9232780719117,-104.4847248193364,-1253.5073840982539
-2.8769432328685305,0.0,-1288.7821441019933,2154.9232780719117,-208.9694496386728,0.0
-2.8768438731467967,0.0,-1288.7821441019933,2154.9232780719117,-208.9694496386728,0.0
-2.8767445134250647,0.0,-2577.5642882039865,2154.9232780719117,-208.9694496386728,0.0
-2.876645153703331,0.0,-2577.5642882039865,1436.6155187146078,-208.9694496386728,0.0
-2.876545793981597,0.0,-3866.3464323059798,1436.6155187146078,-208.9694496386728,0.0
-2.876446434259865,0.0,-3866.3464323059798,1436.6155187146078,-313.4541744580092,0.0
-2.876347074538131,0.0,-3866.3464323059798,1436.6155187146078,-313.4541744580092,0.0
-2.8762477148163974,0.0,-5155.128576407973,1436.6155187146078,-208.9694496386728,0.0
-2.8761483550946636,0.0,-5155.128576407973,2154.9232780719117,-208.9694496386728,0.0
-2.8760489953729316,0.0,-5155.128576407973,2154.9232780719117,-208.9694496386728,0.0
-2.8759496356511978,0.0,-5155.128576407973,2154.9232780719117,-208.9694496386728,-1253.5073840982539
-2.875850275929464,0.0,-5155.128576407973,2154.9232780719117,-208.9694496386728,-1253.5073840982539
-2.875750916207732,0.0,-3866.3464323059798,2154.9232780719117,-208.9694496386728,-1253.5073840982539
-2.875651556485998,0.0,-3866.3464323059798,2154.9232780719117,-208.9694496386728,-1253.5073840982539
