PPM,01RCF_ex1_p1,02RCF_ex1_p1,03RCF_ex1_p1,04RCF_ex1_p1,05RCF_ex1_p1
-1.7025288318999898,-1039.9941105730404,-2577.5642882039865,-718.3077593573039,1462.7861474707097,-1253.5073840982539
-1.7024294721782578,-1039.9941105730404,-2577.5642882039865,-718.3077593573039,1462.7861474707097,-1253.5073840982539
-1.702330112456524,-1039.9941105730404,-2577.5642882039865,-718.3077593573039,1462.7861474707097,0.0
-1.7022307527347902,-1039.9941105730404,-2577.5642882039865,-718.3077593573039,1462.7861474707097,0.0
-1.7021313930130582,-1039.9941105730404,-2577.5642882039865,-718.3077593573039,1462.7861474707097,0.0
-1.7020320332913244,-1039.9941105730404,-2577.5642882039865,-718.3077593573039,1462.7861474707097,0.0
-1.7019326735695905,-1039.9941105730404,-2577.5642882039865,-718.3077593573039,1462.7861474707097,0.0
-1.7018333138478567,-2079.988221146081,-2577.5642882039865,-718.3077593573039,1462.7861474707097,0.0
-1.7017339541261247,-2079.988221146081,-2577.5642882039865,-718.3077593573039,1462.7861474707097,0.0
-1.701634594404391,-2079.988221146081,-2577.5642882039865,-1436.6155187146078,1462.7861474707097,0.0
-1.701535234682657,-2079.988221146081,-2577.5642882039865,-1436.6155187146078,1462.7861474707097,0.0
-1.701435874960925,-2079.988221146081,-2577.5642882039865,-1436.6155187146078,1462.7861474707097,0.0
-1.7013365152391913,-2079.988221146081,-2577.5642882039865,-1436.6155187146078,1462.7861474707097,0.0
-1.7012371555174575,-2079.988221146081,-2577.5642882039865,-1436.6155187146078,1462.7861474707097,0.0
-1.7011377957957254,-2079.988221146081,-2577.5642882039865,-1436.6155187146078,1462.7861474707097,-1253.5073840758434
-1.7010384360739916,-2079.988221146081,-2577.5642882039865,-1436.6155187146078,1462.7861474707097,-1253.5073840982539
-1.7009390763522578,-2079.988221146081,-2577.5642882039865,-718.3077593573039,1462.7861474707097,-1253.5073840982539
-1.700839716630524,-2079.988221146081,-2577.5642882039865,-718.3077593573039,1462.7861474707097,-1253.5073840982539
-1.700740356908792,-1039.9941105730404,-2577.5642882039865,-718.3077593573039,1462.7861474707097,-1253.5073840982539
-1.7006409971870582,-1039.9941105730404,-2577.5642882039865,-718.3077593573039,1462.7861474707097,-1253.5073840982539
-1.7005416374653244,-1039.9941105730404,-2577.5642882039865,-718.3077593573039,1462.7861474707097,-1253.5073840982539
-1.7004422777435924,-1039.9941105730404,-2577.5642882039865,-718.3077593573039,1462.7861474707097,-1253.5073840982539
-1.7003429180218586,-1039.9941105730404,-2577.5642882039865,-718.3077593573039,1462.7861474707097,-1253.5073840982539
-1.7002435583001247,-1039.9941105730404,-2577.5642882039865,-718.3077593573039,1462.7861474707097,-1253.5073840982539
-1.700144198578391,-1039.9941105730404,-1288.7821441019933,-718.3077593573039,1462.7861474707097,-1253.5073840982539
-1.700044838856659,0.0,-1288.7821441019933,-718.3077593573039,1776.240321928719,-1253.5073840982539
-1.699945479134925,0.0,-1288.7821441019933,-718.3077593573039,1985.2097715673917,-1253.5073840982539
-1.6998461194131913,0.0,-1288.7821441019933,-718.3077593573039,2089.694496386728,-1253.5073840982539
-1.6997467596914593,0.0,-1288.7821441019933,-718.3077593573039,2194.1792212041964,-1253.5073840982539
-1.6996473999697255,0.0,-1288.7821441019933,-718.3077593573039,2298.663946025401,-1253.5073840982539
-1.6995480402479917,-1039.9941105730404,-1288.7821441019933,-718.3077593573039,2403.1486708447374,-1253.5073840982539
-1.6994486805262579,-1039.9941105730404,-1288.7821441019933,-718.3077593573039,2403.1486708447374,-1253.5073840982539
-1.6993493208045258,-1039.9941105730404,-1288.7821441019933,-718.3077593573039,2507.6333956640738,-1253.5073840982539
-1.699249961082792,-1039.9941105730404,-1288.7821441019933,-718.3077593573039,2507.6333956640738,-1253.5073840982539
-1.6991506013610582,-1039.9941105730404,-1288.7821441019933,-718.3077593573039,2612.11812048341,-1253.5073840982539
-1.6990512416393262,-1039.9941105730404,-2.304091140103992e-08,-718.3077593573039,2612.11812048341,-1253.5073840982539
-1.6989518819175924,-1039.9941105730404,0.0,-718.3077593573039,2612.11812048341,-1253.5073840982539
-1.6988525221958586,-1039.9941105730404,0.0,-718.3077593573039,2612.11812048341,-1253.5073840982539
-1.6987531624741248,-1039.9941105730404,0.0,-718.3077593573039,2612.11812048341,-1253.5073840982539
-1.6986538027523927,-1039.9941105730404,0.0,-1436.6155187146078,2612.11812048341,0.0
-1.698554443030659,-1039.9941105730404,0.0,-1436.6155187146078,2612.11812048341,0.0
-1.6984550833089251,-1039.9941105730404,0.0,-1436.6155187146078,2612.11812048341,0.0
-1.6983557235871931,-1039.9941105730404,0.0,-1436.6155187146078,2612.11812048341,0.0
-1.6982563638654593,-1039.9941105730404,0.0,-1436.6155187146078,2612.11812048341,0.0
-1.6981570041437255,-1039.9941105730404,0.0,-1436.6155187146078,2612.11812048341,0.0
-1.6980576444219917,-1039.9941105730404,0.0,-2154.9232780719117,2507.6333956640738,0.0
-1.6979582847002597,-1039.9941105730404,0.0,-2154.9232780719117,2507.6333956640738,0.0
-1.6978589249785259,-1039.9941105730404,0.0,-2154.9232780719117,2507.6333956640738,0.0
-1.697759565256792,-1039.9941105730404,0.0,-2154.9232780719117,2507.6333956640738,0.0
-1.69766020553506,-1039.9941105730404,0.0,-2154.9232780719117,2403.1486708466055,0.0
-1.6975608458133262,-2079.988221146081,0.0,-2154.9232780719117,2403.1486708447374,0.0
-1.6974614860915924,-2079.988221146081,0.0,-2154.9232780719117,2403.1486708447374,0.0
-1.6973621263698586,-2079.988221146081,0.0,-1436.6155187146078,2403.1486708447374,0.0
-1.6972627666481266,-2079.988221146081,0.0,-1436.6155187146078,2403.1486708447374,0.0
-1.6971634069263928,-2079.988221146081,0.0,-1436.6155187146078,2403.1486708447374,0.0
-1.697064047204659,-2079.988221146081,0.0,-1436.6155187146078,2403.1486708447374,0.0
-1.696964687482927,-1039.9941105730404,0.0,-1436.6155187146078,2403.1486708447374,0.0
-1.6968653277611931,-1039.9941105730404,0.0,-1436.6155187146078,2403.1486708447374,0.0
-1.6967659680394593,-1039.9941105730404,0.0,-1436.6155187146078,2403.1486708447374,0.0
-1.6966666083177255,-2079.988221146081,0.0,-1436.615518701766,2403.1486708447374,0.0
-1.6965672485959935,-2079.988221146081,0.0,-718.3077593573039,2403.1486708447374,0.0
-1.6964678888742597,-2079.988221146081,0.0,-718.3077593573039,2298.663946025401,0.0
-1.696368529152526,-1039.9941105730404,0.0,-718.3077593573039,2298.663946025401,0.0
-1.6962691694307939,-1039.9941105730404,0.0,-718.3077593573039,2298.663946025401,0.0
-1.69616980970906,-1039.9941105730404,0.0,-718.3077593573039,2298.663946025401,0.0
-1.6960704499873263,-1039.9941105730404,0.0,-1436.6155187146078,2298.663946025401,0.0
-1.6959710902655925,-1039.9941105730404,0.0,-1436.6155187146078,2298.663946025401,0.0
-1.6958717305438604,-1039.9941105730404,0.0,-1436.6155187146078,2298.663946025401,0.0
-1.6957723708221266,-1039.9941105730404,0.0,-1436.6155187146078,2298.663946025401,0.0
-1.6956730111003928,-1039.9941105730404,0.0,-1436.6155187146078,2298.663946025401,0.0
-1.6955736513786608,-1039.9941105730404,0.0,-1436.6155187146078,2298.663946025401,0.0
-1.695474291656927,-1039.9941105730404,0.0,-1436.6155187146078,2298.663946025401,0.0
-1.6953749319351932,-1039.9941105730404,0.0,-1436.6155187146078,2298.663946025401,0.0
-1.6952755722134594,-1039.9941105730404,0.0,-2154.9232780719117,2298.663946025401,0.0
-1.6951762124917273,0.0,0.0,-2154.9232780719117,2298.663946025401,0.0
-1.6950768527699935,0.0,0.0,-2154.9232780719117,2194.1792212060645,0.0
-1.6949774930482597,0.0,0.0,-2154.9232780719117,2194.1792212060645,0.0
-1.6948781333265277,0.0,0.0,-2154.9232780719117,2194.1792212060645,0.0
-1.694778773604794,0.0,0.0,-1436.6155187146078,2194.1792212060645,0.0
-1.69467941388306,0.0,0.0,-1436.6155187146078,2194.1792212060645,-1253.5073840982539
-1.6945800541613263,0.0,0.0,-1436.6155187146078,2194.1792212060645,-1253.5073840982539
-1.6944806944395943,0.0,0.0,-1436.6155187146078,2298.663946025401,-1253.5073840982539
-1.6943813347178605,0.0,0.0,-1436.6155187146078,2298.663946025401,-1253.5073840982539
-1.6942819749961266,0.0,-1288.7821441019933,-1436.6155187146078,2298.663946025401,-1253.5073840982539
-1.6941826152743946,0.0,-1288.7821441019933,-1436.6155187146078,2298.663946025401,0.0
-1.6940832555526608,0.0,-1288.7821441019933,-1436.6155187146078,2298.663946025401,0.0
-1.693983895830927,-1039.9941105730404,-1288.7821441019933,-1436.6155187146078,2194.1792212060645,0.0
-1.693884536109195,-1039.9941105730404,-1288.7821441019933,-1436.6155187146078,2194.1792212060645,0.0
-1.6937851763874612,-1039.9941105730404,-1288.7821441019933,-1436.6155187146078,2194.1792212060645,0.0
-1.6936858166657274,-1039.9941105730404,-1288.7821441019933,-718.3077593573039,2194.1792212060645,0.0
-1.6935864569439936,-1039.9941105730404,-1288.7821441019933,-718.3077593573039,2194.1792212060645,0.0
-1.6934870972222615,-1039.9941105730404,-1288.7821441019933,-718.3077593573039,2194.1792212060645,0.0
-1.6933877375005277,-1039.9941105730404,-1288.7821441019933,-718.3077593573039,2194.1792212060645,0.0
-1.693288377778794,-1039.9941105730404,-1288.7821441019933,-718.3077593573039,2089.694496386728,0.0
-1.693189018057062,-1039.9941105730404,-1288.7821441019933,-718.3077593573039,2089.694496386728,0.0
-1.693089658335328,-1039.9941105730404,-1288.7821441019933,-718.3077593573039,2089.694496386728,0.0
-1.6929902986135943,-1039.9941105730404,-1288.7821441019933,-718.3077593573039,2089.694496386728,0.0
-1.6928909388918605,-1039.9941105730404,0.0,-718.3077593573039,1985.2097715673917,0.0
-1.6927915791701285,-1039.9941105730404,0.0,-718.3077593573039,1985.2097715673917,0.0
-1.6926922194483947,-1039.9941105730404,0.0,-718.3077593573039,1985.2097715673917,0.0
-1.6925928597266608,-1039.9941105730404,0.0,-718.3077593573039,1985.2097715673917,0.0
-1.6924935000049288,-1039.9941105730404,0.0,-718.3077593573039,1880.7250467499234,0.0
-1.692394140283195,-1039.9941105730404,-1288.7821441019933,-718.3077593573039,1880.7250467480553,0.0
-1.6922947805614612,-1039.9941105730404,-1288.7821441019933,0.0,1880.7250467480553,0.0
-1.6921954208397274,-1039.9941105730404,-1288.7821441019933,0.0,1776.240321928719,0.0
-1.6920960611179954,-1039.9941105730404,-1288.7821441019933,0.0,1776.240321928719,0.0
-1.6919967013962616,-1039.9941105730404,-1288.7821441019933,0.0,1776.240321928719,0.0
-1.6918973416745278,-1039.9941105730404,-1288.7821441019933,-718.3077593573039,1776.240321928719,0.0
-1.6917979819527957,-1039.9941105730404,-1288.7821441019933,-718.3077593573039,1880.7250467461872,0.0
-1.691698622231062,-1039.9941105730404,-2577.5642882039865,-718.3077593573039,1880.7250467480553,0.0
-1.6915992625093281,0.0,-2577.5642882039865,-718.3077593573039,1880.7250467480553,0.0
-1.6914999027875943,0.0,-2577.5642882039865,-718.3077593573039,1880.7250467480553,0.0
-1.6914005430658623,0.0,-3866.3464323059798,-718.3077593573039,1880.7250467480553,0.0
-1.6913011833441285,0.0,-3866.3464323059798,0.0,1985.2097715673917,0.0
-1.6912018236223947,0.0,-3866.3464323059798,0.0,1985.2097715673917,0.0
-1.6911024639006627,0.0,-3866.3464323059798,0.0,1985.2097715673917,0.0
-1.6910031041789289,0.0,-3866.3464323059798,0.0,1985.2097715673917,0.0
-1.690903744457195,0.0,-3866.3464323059798,-718.3077593573039,2089.694496386728,0.0
-1.6908043847354612,0.0,-3866.3464323059798,-718.3077593573039,2089.694496386728,0.0
-1.6907050250137292,0.0,-3866.3464323059798,-718.3077593573039,2089.694496386728,0.0
-1.6906056652919954,0.0,-3866.3464323059798,-718.3077593573039,2089.694496386728,0.0
-1.6905063055702616,0.0,-3866.3464323059798,-718.3077593573039,2089.694496386728,0.0
-1.6904069458485296,0.0,-2577.5642882270276,-718.3077593573039,2089.694496386728,0.0
-1.6903075861267958,0.0,-2577.5642882039865,-718.3077593573039,2089.694496386728,0.0
-1.690208226405062,0.0,-2577.5642882039865,-718.3077593573039,2089.694496386728,0.0
-1.6901088666833282,0.0,-2577.5642882039865,-718.3077593573039,2089.694496386728,0.0
-1.6900095069615961,0.0,-2577.5642882039865,-718.3077593573039,2089.694496386728,0.0
-1.6899101472398623,0.0,-2577.5642882039865,-718.3077593573039,2089.694496386728,0.0
-1.6898107875181285,0.0,-2577.5642882039865,-718.3077593573039,2089.694496386728,0.0
-1.6897114277963965,0.0,-2577.5642882039865,-718.3077593573039,1985.2097715692598,0.0
-1.6896120680746627,0.0,-2577.5642882039865,-718.3077593573039,1985.2097715673917,0.0
-1.6895127083529289,0.0,-2577.5642882039865,-718.3077593573039,1985.2097715673917,0.0
-1.689413348631195,0.0,-2577.5642882039865,-718.3077593573039,1985.2097715673917,0.0
-1.689313988909463,0.0,-2577.5642882039865,-718.3077593573039,1985.2097715673917,0.0
-1.6892146291877292,0.0,-2577.5642882039865,-1436.6155187146078,1985.2097715673917,0.0
-1.6891152694659954,0.0,-2577.5642882039865,-1436.6155187146078,1985.2097715673917,0.0
-1.6890159097442634,0.0,-1288.7821441019933,-1436.6155187146078,1985.2097715673917,0.0
-1.6889165500225296,0.0,-1288.7821441019933,-2154.9232780719117,1985.2097715673917,0.0
-1.6888171903007958,0.0,-1288.7821441019933,-2154.9232780719117,1985.2097715673917,0.0
-1.688717830579062,0.0,-1288.7821441019933,-1436.6155187146078,1985.2097715673917,0.0
-1.68861847085733,0.0,0.0,-1436.6155187146078,1985.2097715673917,0.0
-1.6885191111355962,0.0,0.0,-1436.6155187146078,1985.2097715673917,0.0
-1.6884197514138624,0.0,0.0,-1436.6155187146078,1985.2097715673917,0.0
-1.6883203916921303,0.0,0.0,-1436.6155187146078,1985.2097715673917,0.0
-1.6882210319703965,0.0,0.0,-1436.6155187146078,1985.2097715673917,0.0
-1.6881216722486627,0.0,0.0,-1436.6155187146078,1985.2097715673917,0.0
-1.688022312526929,0.0,0.0,-718.3077593573039,1880.7250467480553,0.0
-1.6879229528051969,0.0,0.0,-718.3077593573039,1880.7250467480553,0.0
-1.687823593083463,0.0,0.0,-718.3077593573039,1880.7250467480553,0.0
-1.6877242333617293,0.0,0.0,-718.3077593573039,1880.7250467480553,0.0
-1.6876248736399972,0.0,0.0,-718.3077593573039,1880.7250467480553,0.0
-1.6875255139182634,0.0,0.0,-718.3077593573039,1880.7250467480553,0.0
-1.6874261541965296,0.0,0.0,-1436.6155187146078,1880.7250467480553,0.0
-1.6873267944747958,0.0,0.0,-1436.6155187146078,1880.7250467480553,0.0
-1.6872274347530638,0.0,0.0,-1436.6155187146078,1776.240321928719,0.0
-1.68712807503133,0.0,0.0,-1436.6155187146078,1776.240321928719,0.0
-1.6870287153095962,0.0,0.0,-1436.6155187146078,1776.240321928719,0.0
-1.6869293555878642,0.0,0.0,-718.3077593573039,1671.7555971093825,0.0
-1.6868299958661304,0.0,0.0,-718.3077593573039,1671.7555971093825,0.0
-1.6867306361443966,0.0,0.0,-718.3077593573039,1671.7555971093825,0.0
-1.6866312764226645,0.0,0.0,-718.3077593573039,1671.7555971093825,0.0
-1.6865319167009307,0.0,0.0,-718.3077593573039,1671.7555971093825,0.0
-1.686432556979197,0.0,-1288.7821441019933,-718.3077593573039,1671.7555971093825,0.0
-1.6863331972574631,-1039.9941105730404,-1288.7821441019933,-1436.6155187146078,1671.7555971093825,0.0
-1.686233837535731,-1039.9941105730404,-1288.7821441019933,-1436.6155187146078,1671.7555971093825,-1253.5073840982539
-1.6861344778139973,-1039.9941105730404,-1288.7821441019933,-1436.6155187146078,1671.7555971093825,-1253.5073840982539
-1.6860351180922635,-1039.9941105730404,-1288.7821441019933,-1436.6155187146078,1567.270872290046,0.0
-1.6859357583705314,-1039.9941105730404,-1288.7821441019933,-1436.6155187146078,1567.270872290046,0.0
-1.6858363986487976,-1039.9941105730404,-1288.7821441019933,-718.3077593573039,1567.270872290046,0.0
-1.6857370389270638,0.0,0.0,-718.3077593573039,1567.270872290046,0.0
-1.68563767920533,0.0,0.0,-718.3077593573039,1567.270872290046,0.0
-1.685538319483598,0.0,0.0,-718.3077593573039,1567.270872290046,0.0
-1.6854389597618642,0.0,0.0,-718.3077593573039,1567.270872290046,0.0
-1.6853396000401304,0.0,-1288.7821441019933,-718.3077593573039,1567.270872290046,0.0
-1.6852402403183984,0.0,-1288.7821441019933,0.0,1567.270872290046,0.0
-1.6851408805966646,0.0,-1288.7821441019933,0.0,1567.270872290046,0.0
-1.6850415208749308,0.0,-1288.7821441019933,0.0,1462.7861474707097,0.0
-1.684942161153197,0.0,0.0,-718.3077593573039,1462.7861474707097,0.0
-1.684842801431465,0.0,0.0,-718.3077593573039,1462.7861474707097,-1253.5073840982539
-1.6847434417097311,0.0,0.0,-718.3077593573039,1462.7861474707097,0.0
-1.6846440819879973,0.0,0.0,-718.3077593573039,1462.7861474707097,0.0
-1.6845447222662653,0.0,0.0,-718.3077593573039,1462.7861474707097,0.0
-1.6844453625445315,0.0,-1288.7821441019933,-1436.6155187146078,1462.7861474707097,0.0
-1.6843460028227977,0.0,-1288.7821441019933,-1436.6155187146078,1462.7861474707097,0.0
-1.6842466431010639,0.0,-1288.7821441019933,-1436.6155187146078,1462.7861474707097,0.0
-1.6841472833793318,0.0,-1288.7821441019933,-1436.6155187146078,1462.7861474707097,0.0
-1.684047923657598,0.0,-2577.5642882039865,-718.3077593573039,1462.7861474707097,0.0
-1.6839485639358642,0.0,-2577.5642882039865,-718.3077593573039,1462.7861474707097,0.0
-1.6838492042141322,0.0,-2577.5642882039865,-718.3077593573039,1462.7861474707097,0.0
-1.6837498444923984,0.0,-3866.3464323059798,-718.3077593573039,1462.7861474707097,0.0
-1.6836504847706646,0.0,-3866.3464323059798,-718.3077593573039,1462.7861474707097,0.0
-1.6835511250489308,0.0,-3866.3464323059798,-718.3077593573039,1462.7861474707097,0.0
-1.6834517653271988,0.0,-3866.3464323059798,-718.3077593573039,1462.7861474707097,0.0
-1.683352405605465,0.0,-3866.3464323059798,-718.3077593573039,1462.7861474707097,0.0
-1.6832530458837311,0.0,-2577.5642882039865,-1436.6155187146078,1358.3014226513733,0.0
-1.6831536861619991,0.0,-2577.5642882039865,-1436.6155187146078,1358.3014226513733,0.0
-1.6830543264402653,0.0,-2577.5642882039865,-1436.6155187146078,1358.3014226513733,0.0
-1.6829549667185315,0.0,-2577.5642882039865,-1436.6155187146078,1358.3014226513733,0.0
-1.6828556069967977,0.0,-1288.7821441019933,-1436.6155187146078,1358.3014226513733,0.0
-1.6827562472750657,0.0,-1288.7821441019933,-1436.6155187146078,1358.3014226513733,0.0
-1.6826568875533319,0.0,-1288.7821441019933,-1436.6155187146078,1462.7861474707097,0.0
-1.682557527831598,0.0,-1288.7821441019933,-1436.6155187146078,1462.7861474707097,0.0
-1.682458168109866,0.0,-1288.7821441019933,-1436.6155187146078,1358.3014226532414,0.0
-1.6823588083881322,0.0,0.0,-1436.6155187146078,1358.3014226513733,0.0
-1.6822594486663984,0.0,0.0,-718.3077593573039,1358.3014226513733,0.0
-1.6821600889446646,0.0,0.0,-718.3077593573039,1358.3014226513733,0.0
-1.6820607292229326,0.0,0.0,-718.3077593573039,1358.3014226513733,0.0
-1.6819613695011988,0.0,0.0,-718.3077593573039,1358.3014226513733,0.0
-1.681862009779465,0.0,0.0,-718.3077593573039,1358.3014226513733,0.0
-1.681762650057733,0.0,0.0,-718.3077593573039,1253.8166978320369,0.0
-1.6816632903359992,0.0,0.0,-718.3077593573039,1253.8166978320369,0.0
-1.6815639306142653,0.0,0.0,-718.3077593573039,1253.8166978320369,0.0
-1.6814645708925315,0.0,0.0,-1436.6155187146078,1253.8166978320369,0.0
-1.6813652111707995,0.0,0.0,-1436.6155187146078,1253.8166978320369,0.0
-1.6812658514490657,0.0,0.0,-1436.6155187146078,1253.8166978320369,0.0
-1.681166491727332,0.0,0.0,-1436.6155187146078,1253.8166978320369,0.0
-1.6810671320055999,0.0,0.0,-1436.6155187146078,1253.8166978320369,0.0
-1.680967772283866,0.0,0.0,-1436.6155187146078,1253.8166978320369,0.0
-1.6808684125621323,0.0,0.0,-1436.6155187146078,1253.8166978320369,0.0
-1.6807690528403985,0.0,0.0,-1436.6155187146078,1253.8166978320369,0.0
-1.6806696931186664,0.0,-1288.7821441019933,-1436.6155187146078,1253.8166978320369,0.0
-1.6805703333969326,0.0,-1288.7821441019933,-1436.6155187146078,1253.8166978320369,0.0
-1.6804709736751988,0.0,-1288.7821441019933,-718.3077593573039,1253.8166978320369,0.0
-1.6803716139534668,0.0,0.0,-718.3077593573039,1253.8166978320369,0.0
-1.680272254231733,0.0,0.0,-718.3077593573039,1253.8166978320369,0.0
-1.6801728945099992,0.0,0.0,-718.3077593573039,1253.8166978320369,0.0
-1.6800735347882654,0.0,0.0,-718.3077593573039,1253.8166978320369,0.0
-1.6799741750665333,0.0,0.0,-718.3077593573039,1149.3319730127005,0.0
-1.6798748153447995,0.0,0.0,-718.3077593573039,1149.3319730127005,0.0
-1.6797754556230657,0.0,0.0,-718.3077593573039,1149.3319730127005,0.0
-1.6796760959013337,0.0,-1288.7821441019933,-718.3077593573039,1149.3319730127005,0.0
-1.6795767361796,0.0,-1288.7821441019933,-718.3077593573039,1044.847248193364,0.0
-1.679477376457866,0.0,-1288.7821441019933,-718.3077593573039,1044.847248193364,0.0
-1.679378016736134,0.0,-1288.7821441019933,-718.3077593573039,1044.847248193364,0.0
-1.6792786570144003,0.0,-1288.7821441019933,-718.3077593573039,1044.847248193364,0.0
-1.6791792972926665,0.0,-1288.7821441019933,-718.3077593573039,1044.847248193364,0.0
-1.6790799375709327,0.0,-1288.7821441019933,-718.3077593573039,1044.847248193364,0.0
-1.6789805778492006,0.0,-1288.7821441019933,-718.3077593573039,1044.847248193364,0.0
-1.6788812181274668,0.0,-2577.5642882039865,-718.3077593573039,1044.847248193364,-1253.5073840982539
-1.678781858405733,0.0,-2577.5642882039865,-718.3077593573039,940.3625233740277,-1253.5073840982539
-1.678682498684001,0.0,-2577.5642882039865,-1436.6155187146078,940.3625233740277,-1253.5073840982539
-1.6785831389622672,0.0,-2577.5642882039865,-1436.6155187146078,940.3625233740277,-1253.5073840982539
-1.6784837792405334,0.0,-2577.5642882039865,-1436.6155187146078,940.3625233740277,-1253.5073840982539
-1.6783844195187996,0.0,-2577.5642882039865,-1436.6155187146078,940.3625233740277,-1253.5073840982539
-1.6782850597970675,0.0,-2577.5642882039865,-1436.6155187146078,835.8777985546913,-1253.5073840982539
-1.6781857000753337,0.0,-2577.5642882039865,-718.3077593573039,835.8777985546913,-1253.5073840982539
-1.6780863403536,0.0,-2577.5642882039865,-718.3077593573039,835.8777985546913,0.0
-1.677986980631868,0.0,-2577.5642882039865,-718.3077593573039,835.8777985546913,0.0
-1.677887620910134,0.0,-2577.5642882039865,-718.3077593573039,835.8777985546913,0.0
-1.6777882611884003,0.0,-2577.5642882039865,-718.3077593573039,835.8777985546913,0.0
-1.6776889014666665,0.0,-2577.5642882039865,-718.3077593573039,940.3625233740277,0.0
-1.6775895417449345,0.0,-2577.5642882039865,0.0,940.3625233740277,0.0
-1.6774901820232007,0.0,-1288.7821441019933,0.0,940.3625233740277,0.0
-1.6773908223014669,0.0,-1288.7821441019933,-718.3077593573039,940.3625233740277,0.0
-1.6772914625797348,0.0,-1288.7821441019933,-718.3077593573039,940.3625233740277,0.0
-1.677192102858001,0.0,-1288.7821441019933,-718.3077593573039,940.3625233740277,0.0
-1.6770927431362672,0.0,-1288.7821441019933,-718.3077593573039,940.3625233740277,0.0
-1.6769933834145334,0.0,-1288.7821441019933,-718.3077593573039,940.3625233740277,0.0
-1.6768940236928014,0.0,-1288.7821441019933,-718.3077593573039,835.8777985546913,0.0
-1.6767946639710676,0.0,-1288.7821441019933,-718.3077593573039,835.8777985546913,0.0
-1.6766953042493338,0.0,-1288.7821441019933,-718.3077593573039,835.8777985546913,0.0
-1.6765959445276017,0.0,-1288.7821441019933,-718.3077593573039,940.3625233721597,1253.5073840982539
-1.676496584805868,0.0,-1288.7821441019933,-718.3077593573039,940.3625233740277,1253.5073840982539
-1.6763972250841341,0.0,0.0,0.0,940.3625233740277,1253.5073840982539
-1.6762978653624003,0.0,0.0,0.0,940.3625233740277,1253.5073840982539
-1.6761985056406683,0.0,0.0,0.0,940.3625233740277,1253.5073840982539
-1.6760991459189345,0.0,0.0,0.0,940.3625233740277,0.0
-1.6759997861972007,0.0,0.0,0.0,940.3625233740277,0.0
-1.6759004264754687,0.0,0.0,0.0,940.3625233740277,0.0
-1.6758010667537349,0.0,0.0,0.0,940.3625233740277,0.0
